,vid_id,ad_view
6457,VID_18892,31
6458,VID_14064,5
6459,VID_2010,1
6460,VID_8552,29
6461,VID_12166,112
6462,VID_16078,584
6463,VID_18300,13
6464,VID_23144,30
6465,VID_23709,8
6466,VID_15227,9
6467,VID_14021,0
6468,VID_11117,4
6469,VID_2004,12
6470,VID_11903,11
6471,VID_11490,11
6472,VID_11304,12
6473,VID_12665,10
6474,VID_11014,21
6475,VID_1537,354
6476,VID_4202,5
6477,VID_12617,8
6478,VID_12386,10
6479,VID_21023,6
6480,VID_7214,5
6481,VID_14525,6
6482,VID_6692,0
6483,VID_15042,13
6484,VID_5924,204
6485,VID_2224,7
6486,VID_22354,14
6487,VID_10177,42
6488,VID_5389,18
6489,VID_21308,8
6490,VID_20928,18
6491,VID_1353,10
6492,VID_4433,0
6493,VID_20128,89
6494,VID_16397,4
6495,VID_16301,26
6496,VID_12633,11
6497,VID_23568,0
6498,VID_9772,0
6499,VID_4150,9
6500,VID_8952,3
6501,VID_12614,15
6502,VID_21457,15
6503,VID_22487,117
6504,VID_10837,0
6505,VID_9883,0
6506,VID_20384,92
6507,VID_3515,6
6508,VID_5005,1150
6509,VID_2807,0
6510,VID_23309,7
6511,VID_21550,6
6512,VID_3061,14
6513,VID_10299,5
6514,VID_11001,47
6515,VID_8045,8
6516,VID_14682,19
6517,VID_10268,2179
6518,VID_5779,3
6519,VID_5367,12
6520,VID_18298,2359
6521,VID_22470,0
6522,VID_8967,5
6523,VID_12963,436
6524,VID_3639,11
6525,VID_21789,16
6526,VID_15815,0
6527,VID_4203,8
6528,VID_6381,39
6529,VID_5973,18
6530,VID_20081,5
6531,VID_8587,18
6532,VID_3288,38
6533,VID_19558,0
6534,VID_12063,16
6535,VID_15190,46
6536,VID_19502,9
6537,VID_14412,0
6538,VID_5728,9
6539,VID_1541,6
6540,VID_17163,3
6541,VID_14640,4
6542,VID_14394,3
6543,VID_16293,0
6544,VID_20372,0
6545,VID_2762,11
6546,VID_16040,0
6547,VID_10359,6
6548,VID_2916,21
6549,VID_14826,6
6550,VID_1554,11
6551,VID_15985,2
6552,VID_6157,34
6553,VID_19775,10
6554,VID_8677,204
6555,VID_12593,0
6556,VID_11555,8
6557,VID_10180,17
6558,VID_7281,0
6559,VID_19200,0
6560,VID_18507,0
6561,VID_13765,0
6562,VID_22193,20
6563,VID_8915,4
6564,VID_4402,10
6565,VID_6197,44
6566,VID_23263,4
6567,VID_16324,253
6568,VID_16725,0
6569,VID_10683,12
6570,VID_14246,1
6571,VID_10059,0
6572,VID_16656,16
6573,VID_17275,23
6574,VID_591,20
6575,VID_17916,19
6576,VID_361,8
6577,VID_21848,0
6578,VID_7693,4925
6579,VID_21847,37
6580,VID_12198,29
6581,VID_2129,976
6582,VID_3080,5
6583,VID_22803,2
6584,VID_969,4
6585,VID_10161,47
6586,VID_19085,8
6587,VID_7744,9
6588,VID_4304,0
6589,VID_6231,3
6590,VID_19763,13
6591,VID_1542,0
6592,VID_8180,21
6593,VID_18962,13
6594,VID_7258,94
6595,VID_11587,147
6596,VID_10283,0
6597,VID_18692,67
6598,VID_19813,0
6599,VID_18168,12
6600,VID_15844,0
6601,VID_6875,16
6602,VID_4099,0
6603,VID_5489,9
6604,VID_7357,6
6605,VID_13020,10
6606,VID_1146,0
6607,VID_19336,7
6608,VID_2188,52
6609,VID_13383,8
6610,VID_18645,7
6611,VID_9,9
6612,VID_4369,935
6613,VID_10525,36
6614,VID_837,31
6615,VID_15197,5
6616,VID_4776,64
6617,VID_11796,10
6618,VID_8082,14
6619,VID_15852,3
6620,VID_22425,20
6621,VID_3551,11
6622,VID_21555,9
6623,VID_6283,3
6624,VID_21339,4
6625,VID_4552,7
6626,VID_4496,2
6627,VID_22851,351
6628,VID_33,12
6629,VID_4228,58
6630,VID_19597,6
6631,VID_21870,16
6632,VID_4652,14
6633,VID_14972,16
6634,VID_1408,11
6635,VID_10738,9
6636,VID_21500,7
6637,VID_18199,8
6638,VID_7610,0
6639,VID_15713,0
6640,VID_6689,31
6641,VID_4672,8
6642,VID_5927,0
6643,VID_4332,13
6644,VID_946,4
6645,VID_4513,8
6646,VID_3091,5
6647,VID_18099,0
6648,VID_1249,22
6649,VID_11207,0
6650,VID_18054,0
6651,VID_20142,0
6652,VID_17136,17
6653,VID_16483,0
6654,VID_102,6
6655,VID_19883,0
6656,VID_7418,5
6657,VID_1436,16
6658,VID_21104,11
6659,VID_6601,0
6660,VID_12925,0
6661,VID_23526,9
6662,VID_10373,3
6663,VID_13688,0
6664,VID_22400,10
6665,VID_2450,26
6666,VID_15393,61
6667,VID_2648,5
6668,VID_18881,0
6669,VID_7290,12
6670,VID_19835,3
6671,VID_12168,14
6672,VID_23510,33
6673,VID_17461,0
6674,VID_10966,15
6675,VID_1462,5
6676,VID_18383,7
6677,VID_14678,102
6678,VID_8217,52
6679,VID_9278,22
6680,VID_5193,3
6681,VID_1978,5
6682,VID_2655,43
6683,VID_2283,181
6684,VID_20377,166
6685,VID_1538,4
6686,VID_5764,937
6687,VID_6213,22
6688,VID_18852,27
6689,VID_18267,10
6690,VID_15039,64
6691,VID_5959,2259
6692,VID_22931,38
6693,VID_1321,10
6694,VID_17676,75
6695,VID_18921,22
6696,VID_14791,0
6697,VID_21495,4
6698,VID_6570,3
6699,VID_2700,43
6700,VID_16589,13
6701,VID_18376,4
6702,VID_891,45
6703,VID_738,2
6704,VID_13266,31
6705,VID_16498,7
6706,VID_23265,8
6707,VID_16164,7
6708,VID_779,2
6709,VID_7986,3762
6710,VID_19349,28
6711,VID_17752,6
6712,VID_3429,20
6713,VID_3290,8
6714,VID_2659,16
6715,VID_1449,11
6716,VID_15376,8
6717,VID_21154,9
6718,VID_10758,10
6719,VID_3403,0
6720,VID_9283,144
6721,VID_21863,5
6722,VID_12530,10
6723,VID_17712,13
6724,VID_10412,3
6725,VID_4473,7
6726,VID_13480,6
6727,VID_1047,8
6728,VID_4385,4
6729,VID_22576,5
6730,VID_7369,11
6731,VID_9325,0
6732,VID_808,0
6733,VID_4016,2
6734,VID_3664,4
6735,VID_13543,34
6736,VID_3781,11
6737,VID_7601,0
6738,VID_2326,7
6739,VID_1166,11
6740,VID_2017,0
6741,VID_15861,0
6742,VID_15526,0
6743,VID_11073,55
6744,VID_23553,10
6745,VID_21554,15
6746,VID_17164,9
6747,VID_8699,1
6748,VID_6979,0
6749,VID_19528,0
6750,VID_15329,6
6751,VID_17902,10
6752,VID_19209,4
6753,VID_9759,10
6754,VID_1641,40
6755,VID_2047,11
6756,VID_16224,0
6757,VID_20758,15
6758,VID_17410,0
6759,VID_2774,9
6760,VID_5569,0
6761,VID_15722,6
6762,VID_3985,15
6763,VID_17546,0
6764,VID_22256,16
6765,VID_15767,13
6766,VID_2446,4
6767,VID_22748,2443
6768,VID_8250,13
6769,VID_1076,13
6770,VID_10845,0
6771,VID_14024,0
6772,VID_14066,11
6773,VID_6495,0
6774,VID_11083,18
6775,VID_9712,314
6776,VID_492,4
6777,VID_20815,8
6778,VID_12344,161
6779,VID_22058,18
6780,VID_23523,0
6781,VID_13752,1811
6782,VID_6415,10
6783,VID_7582,10
6784,VID_16220,2
6785,VID_14850,101
6786,VID_12012,3
6787,VID_16394,4
6788,VID_9670,0
6789,VID_3890,0
6790,VID_18341,12
6791,VID_9101,0
6792,VID_17846,781
6793,VID_9912,145
6794,VID_11472,7
6795,VID_3341,6
6796,VID_4752,2
6797,VID_2744,64
6798,VID_4607,21
6799,VID_5427,14
6800,VID_1585,401
6801,VID_21553,11
6802,VID_2915,28931
6803,VID_762,3
6804,VID_6186,12
6805,VID_6989,4
6806,VID_17223,2
6807,VID_18860,13
6808,VID_20161,13
6809,VID_2578,7
6810,VID_5233,22
6811,VID_13270,12
6812,VID_20433,11
6813,VID_3644,11
6814,VID_1514,7
6815,VID_22481,103
6816,VID_14913,14
6817,VID_16026,6
6818,VID_17704,6
6819,VID_17379,2864
6820,VID_6630,2
6821,VID_15734,18
6822,VID_1494,0
6823,VID_21836,50
6824,VID_14953,13
6825,VID_15288,23
6826,VID_9404,17
6827,VID_5406,18
6828,VID_1817,10
6829,VID_19464,2
6830,VID_19788,6
6831,VID_10808,130
6832,VID_17505,17
6833,VID_15995,14
6834,VID_7354,16
6835,VID_20351,60
6836,VID_4782,0
6837,VID_15485,7
6838,VID_8619,46
6839,VID_22605,0
6840,VID_20207,8
6841,VID_3174,22
6842,VID_23315,0
6843,VID_12199,13
6844,VID_17773,8
6845,VID_12548,4
6846,VID_11431,11
6847,VID_6709,0
6848,VID_10822,1926
6849,VID_8464,552
6850,VID_11700,0
6851,VID_15946,5
6852,VID_22427,10
6853,VID_3670,4
6854,VID_19079,14
6855,VID_16611,11
6856,VID_17858,18
6857,VID_20749,9
6858,VID_6217,21
6859,VID_17338,7
6860,VID_5399,19
6861,VID_5468,8
6862,VID_3557,2
6863,VID_23505,0
6864,VID_12088,0
6865,VID_7221,457
6866,VID_18481,7
6867,VID_13192,150
6868,VID_16863,0
6869,VID_5054,27
6870,VID_12975,1594
6871,VID_21783,8
6872,VID_9357,10
6873,VID_8894,7
6874,VID_3305,16
6875,VID_4707,10
6876,VID_8448,163
6877,VID_17151,7
6878,VID_9846,32
6879,VID_15154,21
6880,VID_16794,0
6881,VID_121,7
6882,VID_7847,0
6883,VID_16209,4
6884,VID_18075,6
6885,VID_2791,0
6886,VID_2802,0
6887,VID_18955,12
6888,VID_15870,0
6889,VID_3808,47
6890,VID_22619,0
6891,VID_18407,23
6892,VID_4381,3
6893,VID_5156,4
6894,VID_8299,0
6895,VID_4166,32
6896,VID_339,0
6897,VID_8476,50
6898,VID_10494,3
6899,VID_15819,9
6900,VID_16240,5
6901,VID_4179,14
6902,VID_19261,11
6903,VID_13150,4
6904,VID_23213,337
6905,VID_19387,5
6906,VID_18482,2
6907,VID_21176,220
6908,VID_12966,161
6909,VID_8887,8
6910,VID_19996,4
6911,VID_18408,26
6912,VID_8276,6
6913,VID_6352,64
6914,VID_6445,2
6915,VID_20387,5
6916,VID_9546,1
6917,VID_21790,4
6918,VID_7654,5
6919,VID_16712,25
6920,VID_10840,0
6921,VID_13822,17
6922,VID_18980,1107
6923,VID_10008,20
6924,VID_4530,0
6925,VID_16351,111
6926,VID_15778,13
6927,VID_21149,1
6928,VID_4818,12
6929,VID_11049,14
6930,VID_7002,0
6931,VID_878,21
6932,VID_11984,9
6933,VID_15141,22
6934,VID_218,10
6935,VID_11124,0
6936,VID_16095,0
6937,VID_18327,292
6938,VID_11341,0
6939,VID_9023,1
6940,VID_12220,26
6941,VID_22437,12
6942,VID_16257,7
6943,VID_18659,9
6944,VID_21731,24
6945,VID_16612,13
6946,VID_741,1
6947,VID_4741,12
6948,VID_15437,8
6949,VID_16979,5
6950,VID_6796,0
6951,VID_22820,3
6952,VID_3926,4
6953,VID_3214,0
6954,VID_22874,10
6955,VID_10811,91
6956,VID_8140,0
6957,VID_16038,0
6958,VID_3998,0
6959,VID_5744,19
6960,VID_797,6
6961,VID_4270,10
6962,VID_5027,23
6963,VID_16970,22
6964,VID_13237,16
6965,VID_19787,4
6966,VID_17808,7
6967,VID_22556,52
6968,VID_6448,115
6969,VID_12337,34
6970,VID_19338,1
6971,VID_18567,9
6972,VID_5157,237
6973,VID_19874,41
6974,VID_6210,15
6975,VID_13174,11
6976,VID_20275,0
6977,VID_4834,11
6978,VID_10627,0
6979,VID_8658,17
6980,VID_16787,8
6981,VID_4001,9
6982,VID_3869,49
6983,VID_10192,11
6984,VID_10191,0
6985,VID_20157,36
6986,VID_633,6
6987,VID_620,9
6988,VID_17579,14
6989,VID_15683,95
6990,VID_22472,36
6991,VID_16133,0
6992,VID_2723,25
6993,VID_23463,28
6994,VID_19433,12
6995,VID_1258,9
6996,VID_19005,10
6997,VID_13785,12
6998,VID_13072,35
6999,VID_17216,5
7000,VID_18241,3
7001,VID_695,8
7002,VID_7968,7191
7003,VID_9040,3
7004,VID_17373,0
7005,VID_23010,7
7006,VID_9034,21
7007,VID_10678,0
7008,VID_9438,0
7009,VID_18624,13
7010,VID_23585,37229
7011,VID_22259,30
7012,VID_12381,27
7013,VID_23529,5
7014,VID_8433,0
7015,VID_6543,7
7016,VID_17147,12
7017,VID_9693,0
7018,VID_11400,19
7019,VID_14868,0
7020,VID_22158,23
7021,VID_12391,0
7022,VID_18136,6
7023,VID_7356,31
7024,VID_2548,4
7025,VID_21902,10
7026,VID_1017,0
7027,VID_11027,14
7028,VID_5825,7
7029,VID_2288,51
7030,VID_5896,9
7031,VID_8107,21
7032,VID_7877,0
7033,VID_6636,0
7034,VID_19179,30
7035,VID_20492,0
7036,VID_22422,18
7037,VID_4835,0
7038,VID_10209,3
7039,VID_10051,10
7040,VID_21646,13
7041,VID_20903,9
7042,VID_6143,32
7043,VID_3154,3
7044,VID_4902,17
7045,VID_21950,22
7046,VID_4699,10
7047,VID_18711,0
7048,VID_12978,747
7049,VID_3507,6
7050,VID_20562,10
7051,VID_20961,25
7052,VID_16426,32
7053,VID_23661,24
7054,VID_1678,7
7055,VID_7006,7
7056,VID_11426,6
7057,VID_8634,7722
7058,VID_14700,7
7059,VID_1770,7
7060,VID_13216,5
7061,VID_22569,14
7062,VID_715,5
7063,VID_18368,8
7064,VID_11494,37
7065,VID_15003,45
7066,VID_21715,680
7067,VID_4169,10
7068,VID_22264,35
7069,VID_2968,12
7070,VID_12447,7
7071,VID_9778,0
7072,VID_15121,21
7073,VID_3824,21
7074,VID_6956,0
7075,VID_4669,0
7076,VID_16711,8
7077,VID_3694,14
7078,VID_6768,122
7079,VID_4194,0
7080,VID_19571,21
7081,VID_9057,4
7082,VID_23283,1
7083,VID_14692,554
7084,VID_6076,25
7085,VID_3807,0
7086,VID_9145,44
7087,VID_20159,29
7088,VID_10295,6
7089,VID_3501,11
7090,VID_19021,7
7091,VID_18643,8
7092,VID_9490,24
7093,VID_2822,21
7094,VID_19575,25
7095,VID_2973,14
7096,VID_12902,9
7097,VID_5057,0
7098,VID_20090,0
7099,VID_7915,0
7100,VID_19371,7
7101,VID_7190,0
7102,VID_19870,0
7103,VID_9870,20
7104,VID_8285,36
7105,VID_18128,39
7106,VID_207,10
7107,VID_23719,0
7108,VID_21477,24
7109,VID_1009,3
7110,VID_15931,1
7111,VID_22917,117
7112,VID_4589,0
7113,VID_8458,0
7114,VID_2796,0
7115,VID_15542,8
7116,VID_22408,29
7117,VID_15124,11
7118,VID_17825,0
7119,VID_473,12
7120,VID_10437,21
7121,VID_1701,6
7122,VID_7055,150
7123,VID_16785,4
7124,VID_5662,26
7125,VID_20873,7
7126,VID_1767,6
7127,VID_17638,14
7128,VID_7439,7
7129,VID_22736,0
7130,VID_2063,16
7131,VID_6782,13
7132,VID_8267,5
7133,VID_16222,6
7134,VID_19217,9
7135,VID_5556,12
7136,VID_2781,20
7137,VID_3398,18
7138,VID_20734,11
7139,VID_12911,30
7140,VID_21097,18
7141,VID_12933,1970
7142,VID_3493,8
7143,VID_3974,19
7144,VID_10334,14
7145,VID_22024,890
7146,VID_18595,4
7147,VID_22391,0
7148,VID_6879,8
7149,VID_11227,8
7150,VID_17843,8
7151,VID_422,41
7152,VID_10140,2
7153,VID_18713,7
7154,VID_21126,1
7155,VID_19326,39
7156,VID_23094,14
7157,VID_21607,33
7158,VID_2816,27
7159,VID_12093,12
7160,VID_8251,36
7161,VID_18894,3
7162,VID_19060,8
7163,VID_8749,33
7164,VID_9961,5
7165,VID_15789,29
7166,VID_17148,8
7167,VID_20463,7
7168,VID_11779,23
7169,VID_19291,34
7170,VID_12264,15
7171,VID_7103,7
7172,VID_15427,18
7173,VID_1957,14
7174,VID_13701,36
7175,VID_11675,9
7176,VID_5046,10
7177,VID_16314,34
7178,VID_18123,22
7179,VID_19678,0
7180,VID_10699,0
7181,VID_9360,0
7182,VID_7925,4
7183,VID_14266,4600
7184,VID_12351,176
7185,VID_8375,0
7186,VID_13085,0
7187,VID_14627,0
7188,VID_7660,0
7189,VID_13442,679
7190,VID_18465,11
7191,VID_15695,21
7192,VID_7070,6
7193,VID_15025,0
7194,VID_21116,6
7195,VID_21453,30
7196,VID_18774,21
7197,VID_16756,2
7198,VID_5096,17
7199,VID_4248,19
7200,VID_18169,12
7201,VID_21841,44
7202,VID_12781,18
7203,VID_16370,10
7204,VID_15825,0
7205,VID_403,3
7206,VID_4781,12
7207,VID_12345,87
7208,VID_15538,0
7209,VID_14025,11
7210,VID_16936,14
7211,VID_20095,31
7212,VID_7438,0
7213,VID_11729,3
7214,VID_4999,19
7215,VID_7607,3
7216,VID_5689,8
7217,VID_3281,9
7218,VID_9112,2
7219,VID_8994,20
7220,VID_15996,3
7221,VID_9323,19
7222,VID_18362,1978
7223,VID_11186,11
7224,VID_10392,5
7225,VID_1255,11
7226,VID_23346,13
7227,VID_9832,462
7228,VID_9940,11
7229,VID_9643,205963
7230,VID_16938,4
7231,VID_1290,1
7232,VID_3426,5
7233,VID_4630,13
7234,VID_21321,27
7235,VID_21885,7
7236,VID_7089,617
7237,VID_11630,2
7238,VID_13119,10
7239,VID_20792,0
7240,VID_17330,0
7241,VID_7240,16
7242,VID_2772,10
7243,VID_11850,23
7244,VID_20200,7
7245,VID_15212,8
7246,VID_6943,0
7247,VID_20897,123
7248,VID_1388,26
7249,VID_10288,17
7250,VID_16511,2
7251,VID_18946,8
7252,VID_16479,0
7253,VID_7422,12
7254,VID_21044,18
7255,VID_1022,229
7256,VID_8836,0
7257,VID_15949,3
7258,VID_12758,0
7259,VID_9653,0
7260,VID_19118,5
7261,VID_3984,7
7262,VID_20795,74
7263,VID_23747,0
7264,VID_8467,0
7265,VID_14253,5
7266,VID_16822,2
7267,VID_6401,0
7268,VID_7485,5
7269,VID_23700,11
7270,VID_2664,3
7271,VID_6590,4
7272,VID_3594,0
7273,VID_12185,94
7274,VID_10863,302
7275,VID_13128,22
7276,VID_17394,8
7277,VID_10118,5
7278,VID_3559,27
7279,VID_13498,16
7280,VID_14367,7
7281,VID_20405,27
7282,VID_16195,66
7283,VID_17500,0
7284,VID_1706,10
7285,VID_1051,11
7286,VID_15107,687
7287,VID_3247,21
7288,VID_974,0
7289,VID_7247,0
7290,VID_20898,1
7291,VID_5140,28
7292,VID_5354,8
7293,VID_862,5
7294,VID_3770,23
7295,VID_13847,12
7296,VID_6902,5
7297,VID_10510,3
7298,VID_20502,5
7299,VID_16813,14
7300,VID_15686,0
7301,VID_6504,6
7302,VID_22493,7
7303,VID_21264,4
7304,VID_2210,9
7305,VID_15908,0
7306,VID_22634,0
7307,VID_3721,6
7308,VID_15698,0
7309,VID_17683,6
7310,VID_3146,0
7311,VID_11479,17
7312,VID_23671,16
7313,VID_7740,3
7314,VID_1291,10
7315,VID_22681,7
7316,VID_19585,0
7317,VID_22393,10
7318,VID_13111,13
7319,VID_23369,2608
7320,VID_18885,51
7321,VID_5195,54
7322,VID_19343,23
7323,VID_11184,0
7324,VID_12810,13
7325,VID_7882,10
7326,VID_16066,0
7327,VID_18688,9
7328,VID_19392,5
7329,VID_19633,776
7330,VID_991,0
7331,VID_6997,3
7332,VID_17271,0
7333,VID_6893,5
7334,VID_6487,22
7335,VID_18737,60
7336,VID_16886,0
7337,VID_17757,11
7338,VID_4288,8
7339,VID_8491,2847
7340,VID_9226,33
7341,VID_11228,0
7342,VID_22329,33
7343,VID_16365,0
7344,VID_16461,196
7345,VID_8243,6
7346,VID_13703,14
7347,VID_8413,0
7348,VID_20510,14
7349,VID_11330,22
7350,VID_15735,42
7351,VID_11622,0
7352,VID_10581,2071
7353,VID_11038,1
7354,VID_20957,0
7355,VID_1676,20
7356,VID_4613,42
7357,VID_16008,8
7358,VID_3584,15
7359,VID_1864,52
7360,VID_13943,0
7361,VID_16911,8
7362,VID_14835,15
7363,VID_21499,0
7364,VID_1744,15
7365,VID_21489,8
7366,VID_9505,10400
7367,VID_7855,8
7368,VID_8220,1324
7369,VID_20726,0
7370,VID_17091,0
7371,VID_2596,6
7372,VID_6602,0
7373,VID_12640,2
7374,VID_7351,17
7375,VID_20717,0
7376,VID_20830,35
7377,VID_22439,9
7378,VID_1886,18
7379,VID_13200,0
7380,VID_11303,0
7381,VID_1637,8
7382,VID_4191,0
7383,VID_3250,6
7384,VID_19430,3
7385,VID_22757,103
7386,VID_2532,1
7387,VID_22753,96
7388,VID_14870,5
7389,VID_1337,15
7390,VID_23507,3
7391,VID_7383,8
7392,VID_21221,34
7393,VID_2649,8
7394,VID_18849,11
7395,VID_21545,0
7396,VID_15540,8
7397,VID_1980,0
7398,VID_20833,33
7399,VID_20003,5
7400,VID_21982,6
7401,VID_22599,3
7402,VID_1466,6
7403,VID_1750,8
7404,VID_17845,4
7405,VID_11487,35
7406,VID_11878,8
7407,VID_8818,11
7408,VID_17025,10
7409,VID_11500,106
7410,VID_17632,5
7411,VID_6335,0
7412,VID_16115,21
7413,VID_6845,8
7414,VID_8653,9
7415,VID_14433,8
7416,VID_3042,4
7417,VID_8705,40
7418,VID_13634,6
7419,VID_20550,24
7420,VID_7395,11
7421,VID_11989,12
7422,VID_3014,1834
7423,VID_14650,7
7424,VID_9617,6
7425,VID_17279,403
7426,VID_952,6
7427,VID_140,304
7428,VID_22429,0
7429,VID_2263,16
7430,VID_19823,3
7431,VID_1674,0
7432,VID_1620,18
7433,VID_9818,8
7434,VID_18530,2
7435,VID_11895,0
7436,VID_421,80
7437,VID_9466,23
7438,VID_17602,28
7439,VID_3845,11
7440,VID_11953,4
7441,VID_22966,0
7442,VID_4585,8
7443,VID_9050,25
7444,VID_19062,21
7445,VID_21585,2
7446,VID_19472,54
7447,VID_6044,9
7448,VID_11301,21
7449,VID_13916,7
7450,VID_15461,0
7451,VID_16969,6
7452,VID_18216,6
7453,VID_20536,30
7454,VID_4122,11
7455,VID_16694,0
7456,VID_5176,7
7457,VID_21605,6
7458,VID_509,0
7459,VID_13572,23
7460,VID_16957,5
7461,VID_9876,109
7462,VID_5737,15
7463,VID_19766,3
7464,VID_19778,6
7465,VID_12550,5
7466,VID_8287,0
7467,VID_22506,10
7468,VID_7535,7
7469,VID_13143,17
7470,VID_23761,7
7471,VID_14063,19
7472,VID_6909,5
7473,VID_12319,2
7474,VID_11749,0
7475,VID_17725,12
7476,VID_6462,1
7477,VID_16633,9
7478,VID_16391,0
7479,VID_4603,20
7480,VID_2279,42
7481,VID_21812,10
7482,VID_4986,5
7483,VID_23509,77
7484,VID_21852,8
7485,VID_2743,13
7486,VID_1351,34
7487,VID_806,9
7488,VID_845,0
7489,VID_19892,0
7490,VID_13970,12
7491,VID_19321,6
7492,VID_10265,0
7493,VID_4576,3204
7494,VID_14221,7
7495,VID_15855,1464
7496,VID_10644,125
7497,VID_19372,1
7498,VID_5167,18
7499,VID_467,7
7500,VID_7271,7836
7501,VID_20206,6
7502,VID_23132,0
7503,VID_19688,4
7504,VID_3487,24
7505,VID_20701,9
7506,VID_13525,0
7507,VID_4076,10
7508,VID_3026,14
7509,VID_5349,214
7510,VID_21331,3
7511,VID_12561,9
7512,VID_19216,15
7513,VID_14353,473
7514,VID_1753,3
7515,VID_1505,2
7516,VID_20767,15
7517,VID_3187,5
7518,VID_573,19
7519,VID_12147,1
7520,VID_16065,2
7521,VID_2897,0
7522,VID_8435,2152
7523,VID_20803,49
7524,VID_18457,13
7525,VID_1843,6
7526,VID_7725,1607
7527,VID_5479,3
7528,VID_13088,15
7529,VID_11708,0
7530,VID_6035,0
7531,VID_12426,6
7532,VID_5651,7
7533,VID_382,26
7534,VID_5139,0
7535,VID_4575,0
7536,VID_7543,0
7537,VID_8900,3
7538,VID_2939,16695
7539,VID_10575,0
7540,VID_16411,39
7541,VID_5060,3328
7542,VID_5148,10
7543,VID_14243,65
7544,VID_150,1455
7545,VID_2460,97
7546,VID_8473,0
7547,VID_15463,7054
7548,VID_3821,23817
7549,VID_20967,9
7550,VID_1169,7
7551,VID_5090,0
7552,VID_640,13
7553,VID_3538,10
7554,VID_7633,0
7555,VID_13520,15
7556,VID_5161,0
7557,VID_8585,0
7558,VID_6573,2
7559,VID_1715,8
7560,VID_21369,8
7561,VID_20228,13
7562,VID_4864,13
7563,VID_5282,11
7564,VID_3509,45
7565,VID_21917,9
7566,VID_22475,164
7567,VID_5872,7
7568,VID_20544,24
7569,VID_22972,84
7570,VID_3966,10
7571,VID_17079,60
7572,VID_15780,0
7573,VID_22901,25
7574,VID_20557,25
7575,VID_11221,8
7576,VID_18963,14
7577,VID_13992,0
7578,VID_21660,124
7579,VID_4753,0
7580,VID_7803,15
7581,VID_14124,6
7582,VID_19041,24
7583,VID_11030,19
7584,VID_13826,0
7585,VID_6478,2
7586,VID_10196,0
7587,VID_10098,4
7588,VID_16088,47
7589,VID_3716,5
7590,VID_16741,10
7591,VID_10561,0
7592,VID_12794,18
7593,VID_4121,7
7594,VID_595,1
7595,VID_20627,8
7596,VID_12260,18
7597,VID_18856,8
7598,VID_5722,4
7599,VID_2613,8
7600,VID_17559,37
7601,VID_1221,28
7602,VID_8210,5
7603,VID_15497,3
7604,VID_9615,34667
7605,VID_21,0
7606,VID_13138,43
7607,VID_5442,6
7608,VID_14541,0
7609,VID_782,12
7610,VID_3270,29
7611,VID_11097,56
7612,VID_1582,4
7613,VID_14403,21
7614,VID_9916,62
7615,VID_21763,5
7616,VID_19126,6
7617,VID_20631,16
7618,VID_9577,2
7619,VID_7170,8
7620,VID_1334,12
7621,VID_18537,45
7622,VID_4341,6
7623,VID_19408,3
7624,VID_18330,1533
7625,VID_8528,288
7626,VID_11628,9
7627,VID_3444,10
7628,VID_6934,4
7629,VID_11638,22
7630,VID_12731,13
7631,VID_17261,0
7632,VID_8181,5
7633,VID_485,12
7634,VID_19748,0
7635,VID_17180,2
7636,VID_11171,7
7637,VID_4561,24
7638,VID_8483,0
7639,VID_12085,2
7640,VID_21003,0
7641,VID_17589,0
7642,VID_6507,9
7643,VID_15101,4
7644,VID_5576,145
7645,VID_2828,28
7646,VID_17756,10
7647,VID_17893,18
7648,VID_8745,9
7649,VID_23565,2
7650,VID_11642,7
7651,VID_10176,9
7652,VID_22978,2
7653,VID_5276,6
7654,VID_19178,9
7655,VID_8917,6
7656,VID_6830,9
7657,VID_14382,0
7658,VID_20337,0
7659,VID_8155,0
7660,VID_9254,528
7661,VID_14477,479
7662,VID_9412,0
7663,VID_21525,3
7664,VID_16779,11
7665,VID_6980,0
7666,VID_23676,0
7667,VID_4620,0
7668,VID_9444,0
7669,VID_19245,13
7670,VID_19440,0
7671,VID_12843,37
7672,VID_10535,23
7673,VID_4454,10
7674,VID_19838,0
7675,VID_15979,8
7676,VID_5131,24
7677,VID_16914,0
7678,VID_3565,0
7679,VID_9250,7
7680,VID_9319,30
7681,VID_8579,34
7682,VID_12492,6
7683,VID_11274,6
7684,VID_344,9
7685,VID_12326,8
7686,VID_20844,29
7687,VID_12795,0
7688,VID_1880,35
7689,VID_9528,0
7690,VID_15000,4
7691,VID_13555,36
7692,VID_23007,92
7693,VID_21730,4
7694,VID_14800,0
7695,VID_20283,9
7696,VID_15092,11
7697,VID_11319,2
7698,VID_14250,0
7699,VID_15481,4
7700,VID_2275,5
7701,VID_19697,0
7702,VID_17907,5
7703,VID_3482,18
7704,VID_11970,27
7705,VID_447,11
7706,VID_15075,9
7707,VID_16514,1223
7708,VID_8305,13
7709,VID_12219,8
7710,VID_14358,45
7711,VID_771,16
7712,VID_11177,6
7713,VID_16404,7
7714,VID_1384,13
7715,VID_7461,0
7716,VID_6715,9
7717,VID_3756,39
7718,VID_11198,9
7719,VID_21752,32
7720,VID_60,10
7721,VID_529,3
7722,VID_19721,208
7723,VID_15164,906
7724,VID_6683,621
7725,VID_11137,4
7726,VID_20212,6
7727,VID_12844,3218
7728,VID_6439,16
